probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC0100014977.hg.1	ABCA4	24	-0.0117907457319446	2.38319375036798	-0.0684460062915039	0.946827812733814	0.983529544696107	-6.76304470799699	-0.0237289933080021
TC1700012460.hg.1	ABCA5	23461	-0.0286487748167858	1.43598900783101	-0.203000602121051	0.843350125939757	0.948654330157251	-6.74320060683644	-0.07399208587938
TC1700011578.hg.1	ABCA6	23460	0.200145305446778	1.44947515417557	1.0077511675305	0.338170370168226	0.664583606397101	-6.24006174387349	0.470864447111312
TC1900006508.hg.1	ABCA7	10347	-0.0370771602169957	2.37091975313752	-0.151087167830805	0.883018038926897	0.962992958982127	-6.75317821464783	-0.0540304242521156
TC1700011574.hg.1	ABCA8	10351	0.0256100024221597	1.93388990254568	0.175491023056258	0.864320841961353	0.955324174644792	-6.74884990965877	0.0633250144329066
TC1700011575.hg.1	ABCA9	10350	-0.260484046279565	1.58848394654452	-1.66353577738417	0.128282905023797	0.423286881637381	-5.44281355450456	-0.891831213839328
TC0700011706.hg.1	ABCB1	5243	-0.423963917090185	2.11317831604966	-2.10627591942826	0.0624097950706192	0.29006152447437	-4.78317126565137	-1.20474724347016
TC0100017666.hg.1	ABCB10	23456	0.215374290586641	1.52172569257629	1.44357430639901	0.180521526747161	0.499867582312717	-5.73938217100975	0.74347100212362
TC0200014848.hg.1	ABCB11	8647	0.092677117221083	1.29711603434561	0.577112340997307	0.577076021764927	0.827919326380248	-6.58730490340738	0.238766970798813
TC0700011705.hg.1	ABCB4	5244	-0.0133285022301404	1.33023881499861	-0.0887987811431925	0.931057329561454	0.978645022586387	-6.76130287613506	-0.0310235766495562
TC0700006852.hg.1	ABCB5	340273	-0.101266446152021	1.55449791370315	-0.616067999407094	0.552101038522793	0.816116765283729	-6.56290334579885	-0.257981435934859
TC0200016774.hg.1	ABCB6	10058	0.367483519899258	1.98197613676175	1.83718240872397	0.0971185780719888	0.368999024482854	-5.19265478451547	1.01269768479445
TC0X00010099.hg.1	ABCB7	22	-0.0930205474474664	1.87488063475539	-0.599413412435793	0.562702850510331	0.820498427336496	-6.57351653338872	-0.249720884814425
TC0700009690.hg.1	ABCB8	11194	-0.0374919640289972	2.21673598433136	-0.180104736577385	0.860795531682628	0.953792880875335	-6.74795935409025	-0.0650999960580471
TC1200012256.hg.1	ABCB9	23457	0.0247107473386476	3.15199822945952	0.111760570615508	0.913303289903894	0.972787298040062	-6.75879747516001	0.0393849779323673
TC1600007022.hg.1	ABCC1	4363	0.0632246343093623	2.47289493345353	0.294739096714213	0.774435211073729	0.920879044865188	-6.71849828587318	0.111014909280011
TC0600008087.hg.1	ABCC10	89845	-0.322423968127777	3.61726574283098	-1.49466156415369	0.16696065584294	0.481797205658428	-5.67276870786994	-0.777385857974642
TC1600010216.hg.1	ABCC11	85320	0.185063365897104	2.02196676361805	1.11918940950765	0.290139122048173	0.620562664361846	-6.12471980406974	0.537393707446556
TC1600010215.hg.1	ABCC12	94160	-0.501211502624194	3.08523556620573	-2.71786006363974	0.0222996681980316	0.160423478852209	-3.79154175778597	-1.65170159887274
TC1000008628.hg.1	ABCC2	1244	0.560362818855996	1.6533747153729	3.04390428062846	0.0128753627163566	0.115955030438893	-3.24786515536019	1.89024052745234
