signature	sig_type	direction	ensg	symbol	det_SS2	det_10X	det_Couturier
C4_DOWN	C4 R-sig	down	ENSG00000156970	BUB1B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000156976	EIF4A2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000156983	BRPF1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157020	SEC13	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157045	NTAN1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157064	NMNAT2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157107	FCHO2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157110	RBPMS	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157168	NRG1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157224	CLDN12	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157227	MMP14	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157259	GATAD1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157326	DHRS4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157349	DDX19B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157353	FCSK	0	0	0
C4_UP	C4 R-sig	up	ENSG00000157450	RNF111	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157470	FAM81A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157483	MYO1E	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157514	TSC22D3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157540	DYRK1A	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157593	SLC35B2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157600	TMEM164	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157601	MX1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157613	CREB3L1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157625	TAB3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157637	SLC38A10	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157654	PALM2AKAP2	0	0	0
C4_UP	C4 R-sig	up	ENSG00000157680	DGKI	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157741	UBN2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157764	BRAF	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157782	CABP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157827	FMNL2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157837	SPPL3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157881	PANK4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157911	PEX10	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157916	RER1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000157933	SKI	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000157985	AGAP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158008	EXTL1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158042	MRPL17	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158122	PRXL2C	0	0	0
C4_UP	C4 R-sig	up	ENSG00000158161	EYA3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158246	TENT5B	0	0	0
C4_UP	C4 R-sig	up	ENSG00000158290	CUL4B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158373	H2BC5	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000158406	H4C8	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000158417	EIF5B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158470	B4GALT5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158480	SPATA2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158526	TSR2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158545	ZC3H18	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158615	PPP1R15B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158623	COPG2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158710	TAGLN2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158711	ELK4	1	1	1
C4_UP	C4 R-sig	up	ENSG00000158715	SLC45A3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158717	RNF166	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158864	NDUFS2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000158941	CCAR2	0	1	1
C4_UP	C4 R-sig	up	ENSG00000158985	CDC42SE2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159069	FBXW5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159082	SYNJ1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159131	GART	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159140	SON	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159167	STC1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159202	UBE2Z	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159208	CIART	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000159210	SNF8	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159228	CBR1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159256	MORC3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159259	CHAF1B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159335	PTMS	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159346	ADIPOR1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159352	PSMD4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159399	HK2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159459	UBR1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159479	MED8	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159579	RSPRY1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159593	NAE1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159596	TMEM69	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159658	EFCAB14	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159685	CHCHD6	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159692	CTBP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159720	ATP6V0D1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159753	CARMIL2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000159788	RGS12	1	1	1
C4_UP	C4 R-sig	up	ENSG00000159840	ZYX	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159842	ABR	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000159899	NPR2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160014	CALM3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160051	IQCC	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160072	ATAD3B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160131	VMA21	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160200	CBS	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160208	RRP1B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160211	G6PD	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160213	CSTB	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160214	RRP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160216	AGPAT3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160285	LSS	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160293	VAV2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160294	MCM3AP	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160299	PCNT	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160305	DIP2A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160310	PRMT2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160360	GPSM1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160408	ST6GALNAC6	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160410	SHKBP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160439	RDH13	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160447	PKN3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160469	BRSK1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160570	DEDD2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160584	SIK3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160613	PCSK7	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160633	SAFB	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160741	CRTC2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000160767	ENTREP3	0	0	0
C4_UP	C4 R-sig	up	ENSG00000160785	SLC25A44	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160789	LMNA	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160796	NBEAL2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160818	GPATCH4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160932	LY6E	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160949	TONSL	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160953	PWWP3A	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000160957	RECQL4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000160972	PPP1R16A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161016	RPL8	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161203	AP2M1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161204	ABCF3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161249	DMKN	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161526	SAP30BP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000161533	ACOX1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161638	ITGA5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000161642	ZNF385A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161653	NAGS	1	1	1
C4_UP	C4 R-sig	up	ENSG00000161654	LSM12	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161791	FMNL3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000161800	RACGAP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000161813	LARP4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161888	SPC24	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161914	ZNF653	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161960	EIF4A1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161970	RPL26	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000161996	WDR90	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162073	PAQR4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162104	ADCY9	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162144	CYB561A3	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162191	UBXN1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162231	NXF1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162241	SLC25A45	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162298	SYVN1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162302	RPS6KA4	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162377	COA7	0	1	1
C4_UP	C4 R-sig	up	ENSG00000162407	PLPP3	0	0	1
C4_UP	C4 R-sig	up	ENSG00000162408	NOL9	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162413	KLHL21	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162426	SLC45A1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162430	SELENON	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000162433	AK4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162458	FBLIM1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162496	DHRS3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162517	PEF1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162520	SYNC	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162545	CAMK2N1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162576	MXRA8	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162600	OMA1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162607	USP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162613	FUBP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162614	NEXN	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162623	TYW3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162627	SNX7	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162631	NTNG1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162636	EEIG2	0	0	0
C4_UP	C4 R-sig	up	ENSG00000162694	EXTL2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162695	SLC30A7	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162702	ZNF281	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162711	NLRP3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162734	PEA15	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162745	OLFML2B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162772	ATF3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162814	SPATA17	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162819	BROX	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162849	KIF26B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162852	CNST	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162869	PPP1R21	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162889	MAPKAPK2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000162909	CAPN2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162928	PEX13	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162959	MEMO1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162972	MAIP1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000162980	ARL5A	1	1	1
C4_UP	C4 R-sig	up	ENSG00000162999	DUSP19	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163002	NUP35	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163029	SMC6	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163041	H3-3A	0	0	0
C4_UP	C4 R-sig	up	ENSG00000163071	SPATA18	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163093	BBS5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163104	SMARCAD1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163110	PDLIM5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163125	RPRD2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163132	MSX1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163159	VPS72	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163166	IWS1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163171	CDC42EP3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163191	S100A11	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163249	CCNYL1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163291	PAQR3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163319	MRPS18C	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163320	CGGBP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163344	PMVK	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163349	HIPK1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163359	COL6A3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163374	YY1AP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163376	KBTBD8	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163389	POGLUT1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163428	LRRC58	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163430	FSTL1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163431	LMOD1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163453	IGFBP7	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163463	KRTCAP2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163479	SSR2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163516	ANKZF1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163527	STT3B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163531	NFASC	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163535	SGO2	0	0	0
C4_UP	C4 R-sig	up	ENSG00000163565	IFI16	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163577	EIF5A2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163602	RYBP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163605	PPP4R2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163608	RMP64	0	0	0
C4_UP	C4 R-sig	up	ENSG00000163635	ATXN7	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163636	PSMD6	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163655	GMPS	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163659	TIPARP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163660	CCNL1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163681	SLMAP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163694	RBM47	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163728	TTC14	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163785	RYK	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163798	SLC4A1AP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163807	KIAA1143	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163808	KIF15	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163812	ZDHHC3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163815	CLEC3B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163818	LZTFL1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163820	FYCO1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163840	DTX3L	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163848	ZNF148	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163867	ZMYM6	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163870	TPRA1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163872	YEATS2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163902	RPN1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163913	IFT122	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163930	BAP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163931	TKT	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163932	PRKCD	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163939	PBRM1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163945	UVSSA	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163947	ARHGEF3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163950	SLBP	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000163956	LRPAP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000163960	UBXN7	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164023	SGMS2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164031	DNAJB14	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164032	H2AZ1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000164040	PGRMC2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164062	APEH	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164068	RNF123	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164073	MFSD8	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164086	DUSP7	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164087	POC1A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164099	PRSS12	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164104	HMGB2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164105	SAP30	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164111	ANXA5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164114	MAP9	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164144	ARFIP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164151	ICE1	0	0	1
C4_UP	C4 R-sig	up	ENSG00000164168	TMEM184C	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164171	ITGA2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164172	MOCS2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164176	EDIL3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164190	NIPBL	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164209	SLC25A46	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164211	STARD4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164241	C5orf63	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164244	PRRC1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164292	RHOBTB3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164294	GPX8	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164300	SERINC5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164305	CASP3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164306	PRIMPOL	0	1	1
C4_UP	C4 R-sig	up	ENSG00000164308	ERAP2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164327	RICTOR	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164329	TENT2	0	0	0
C4_UP	C4 R-sig	up	ENSG00000164332	UBLCP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164338	UTP15	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164342	TLR3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164347	GFM2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164402	SEPTIN8	0	0	0
C4_UP	C4 R-sig	up	ENSG00000164484	TMEM200A	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164506	STXBP5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164535	DAGLB	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164543	STK17A	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164548	TRA2A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164574	GALNT10	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164604	GPR85	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164619	BMPER	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164649	CDCA7L	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164663	USP49	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164675	IQUB	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164692	COL1A2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164713	BRI3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164733	CTSB	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164741	DLC1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164754	RAD21	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164808	SPIDR	0	1	1
C4_UP	C4 R-sig	up	ENSG00000164815	ORC5	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164818	DNAAF5	0	0	1
C4_UP	C4 R-sig	up	ENSG00000164823	OSGIN2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164850	GPER1	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164877	MICALL2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164880	INTS1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164904	ALDH7A1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164924	YWHAZ	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164929	BAALC	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164932	CTHRC1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164933	SLC25A32	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164938	TP53INP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164949	GEM	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164951	PDP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164961	WASHC5	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000164970	FAM219A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164978	NUDT2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000164983	TMEM65	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000164985	PSIP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165029	ABCA1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165118	QNG1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000165119	HNRNPK	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165124	SVEP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165138	ANKS6	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165152	PGAP4	0	0	0
C4_UP	C4 R-sig	up	ENSG00000165169	DYNLT3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165240	ATP7A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165280	VCP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165282	PIGO	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165283	STOML2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165322	ARHGAP12	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165338	HECTD2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165355	FBXO33	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165359	INTS6L	0	0	0
C4_UP	C4 R-sig	up	ENSG00000165410	CFL2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165416	SUGT1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165417	GTF2A1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165475	CRYL1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165494	PCF11	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165507	DEPP1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000165525	NEMF	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165629	ATP5F1C	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000165630	PRPF18	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165650	PDZD8	1	1	1
C4_UP	C4 R-sig	up	ENSG00000165672	PRDX3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165675	ENOX2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165688	PMPCA	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165689	ENTR1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000165732	DDX21	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165733	BMS1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000165752	STK32C	1	1	1
